datetime,id,username,status
2022-01-20 9:30:00,1188724507432718336,AFNCThailand,"ข่าวปลอม อย่าแชร์!  ธ.ออมสิน ให้ทุกอาชีพ กู้ 30,000 บาท ผ่อน 625 บาทต่อเดือน

/// https://t.co/ETn73DtwId

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ธนาคารออมสิน #สินเชื่อ #กู้เงิน #เงินกู้ #ผ่อน https://t.co/houRcW2G5j"
2022-01-20 8:30:00,1188724507432718336,AFNCThailand,"ข่าวปลอม อย่าแชร์!  ธนาคารแห่งประเทศไทย ให้กู้ยืมเงินผ่าน Application และ Line

/// https://t.co/VmngGyjrZg

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ธปท #ธนาคารแห่งประเทศไทย #สินเชื่อ #เงินกู้ https://t.co/QqSg9g1K09"
2022-01-20 7:00:01,1188724507432718336,AFNCThailand,"โรคตุ่มน้ำพองใส เกิดขึ้นได้หลังจากฉีดวัคซีนโควิด-19 จริงหรือ?

/// https://t.co/b7PZ0S5jAZ

#ข่าวจริง #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #โรคตุ่มน้ำพองใส #ฉีดวัคซีนโควิด #วัคซีนโควิด19  #โควิด #covid https://t.co/VjT8hGmlRU"
2022-01-20 4:42:10,1188724507432718336,AFNCThailand,"รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ในประเทศไทย ตั้งแต่เดือนมีนาคม 2563 ถึงวันที่ 20 มกราคม 2565

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #โควิด19 #COVID19 https://t.co/hYGxL6e9PY"
2022-01-20 4:30:00,1188724507432718336,AFNCThailand,"ข่าวบิดเบือน ใส่รองเท้าแตะขับรถผิดกฎหมายตาม พรบ.ขนส่งทางบก

/// https://t.co/q4HdWpYSOy

#ข่าวบิดเบือน #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #รองเท้าแตะ #ขับรถ #พรบขนส่งทางบก #กฎหมาย https://t.co/YMOLdQixNi"
2022-01-20 3:00:00,1188724507432718336,AFNCThailand,"กทม. งดจัดงานตรุษจีนที่ถนนเยาวราชประจำปี 65 จริงหรือ?

/// https://t.co/fnEzNpoUhm

#ข่าวจริง #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #งานตรุษจีน #ถนนเยาวราช #ตรุษจีน #โควิด https://t.co/IeMryNt8v9"
2022-01-20 2:03:35,1188724507432718336,AFNCThailand,"สวมหน้ากากอนามัยถูกต้อง ป้องกันได้อย่างมีประสิทธิภาพ

/// https://t.co/9HJh20NN2R

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #หน้ากากอนามัย #หน้ากาก #โควิด #covid https://t.co/oyDQKUnysW"
2022-01-19 9:03:12,1188724507432718336,AFNCThailand,"ข่าวปลอม อย่าแชร์!  รับประทานยาแอสไพรินต่อเนื่อง ช่วยรักษาโควิด-19 ด้วยตนเอง

/// https://t.co/7Ds0UPN6xp

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #แอสไพริน #โควิด19 #รกษาโควิด #covid https://t.co/5yuA2GdVYM"
2022-01-19 7:31:32,1188724507432718336,AFNCThailand,"ข่าวบิดเบือน การกดเลื่อนนาฬิกาปลุกบ่อยๆ เสี่ยงเป็นโรคหัวใจ และสมองเสื่อม

/// https://t.co/HPdpnRWUaT

#ข่าวบิดเบือน #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #นาฬิกาปลุก #โรคหัวใจ #สมองเสื่อม #นอนหลับ https://t.co/uPNBjzPQyi"
2022-01-19 6:00:56,1188724507432718336,AFNCThailand,"รัฐบาลออกแพคเกจสร้างความมั่นคงให้แรงงานอิสระ เกษียณได้บำนาญ และคุ้มครองอุบัติเหตุ จริงหรือ?

/// https://t.co/eUDUAT55II

#ข่าวจริง #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #แรงงานอิสระ #เกษียณ #บำนาญ #คุ้มครองอุบัติเหตุ https://t.co/bI7fv2Ag8C"
2022-01-19 5:12:53,1188724507432718336,AFNCThailand,"รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ในประเทศไทย ตั้งแต่เดือนมีนาคม 2563 ถึงวันที่ 19 มกราคม 2565

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #โควิด19 #COVID19 https://t.co/8J8XuBvb24"
2022-01-19 4:40:09,1188724507432718336,AFNCThailand,"ข่าวปลอม อย่าแชร์!  กรุงไทย และออมสินปล่อยสินเชื่อ FML ดอกเบี้ย 200 บาทต่อทุกยอดกู้

/// https://t.co/xPpwoHc2cW

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ธนาคาร #สินเชื่อ #ดอกเบี้ย #กู้เงิน #กรุงไทย #ออมสิน https://t.co/a7Sgw2BLyx"
2022-01-19 3:06:32,1188724507432718336,AFNCThailand,"กทม. ตั้งจุดบริการตรวจหาเชื้อโควิด-19 ด้วย ATK ตรวจฟรีสำหรับกลุ่มเสี่ยง จริงหรือ ?

/// https://t.co/PuYzSvmlTs

#ข่าวจริง #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ตรวจโควิด #ATK #กลุ่มเสี่ยง #กรุงเทพ https://t.co/VAPIku3FS1"
2022-01-19 2:00:27,1188724507432718336,AFNCThailand,"ระวังเก็บเจลแอลกอฮอล์ในรถเสื่อมคุณภาพ

/// https://t.co/1cytTceq7T

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #เจลแอลกอฮอล์ #คุณภาพ #ล้างมือ #รถยนต์ https://t.co/hbKTcv4Vir"
2022-01-18 9:00:02,1188724507432718336,AFNCThailand,"ข่าวปลอม อย่าแชร์!  รัฐบาลปรับเพิ่มการจัดเก็บ VAT หรือภาษีมูลค่าเพิ่ม เป็น 10%

/// https://t.co/Mnat2NiEcV

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #VAT #ภาษีมูลค่าเพิ่ม #ค่าครองชีพ https://t.co/oVjWi26Dw1"
2022-01-18 7:30:00,1188724507432718336,AFNCThailand,"ข่าวบิดเบือน ทาแป้งที่อวัยวะเพศเด็ก ทำให้เกิดการติดเชื้อทางเดินปัสสาวะและเสี่ยงไตวาย

/// https://t.co/2VolqcWMAn

#ข่าวบิดเบือน #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #แป้ง #เด็ก #ลูก #ติดเชื้อ #ระบบปัสสาวะ #ไต https://t.co/K6U8UWriyS"
2022-01-18 6:00:00,1188724507432718336,AFNCThailand,"สบส. ปรับค่าใช้จ่ายตรวจโควิด RT-PCR เหลือ 1,300-1,500 บาท จริงหรือ?

/// https://t.co/IZSBd32QoS

#ข่าวจริง #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ตรวจโควิด #ค่าตรวจ #PCR #โรงพยาบาล https://t.co/qnOJt2MtQV"
2022-01-18 4:30:00,1188724507432718336,AFNCThailand,"ข่าวปลอม อย่าแชร์!  ธ.กรุงไทย และออมสิน ร่วมกับ L.i.L ปล่อยสินเชื่อดอกเบี้ยต่ำ ให้ทุกอาชีพ ผ่านไลน์ @490dupuw

/// https://t.co/gKefRlYCdj

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ธนาคาร #สินเชื่อ #ดอกเบี้ย #ไลน์ #กรุงไทย #ออมสิน https://t.co/yabL8OdzAL"
2022-01-18 3:51:07,1188724507432718336,AFNCThailand,"รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ในประเทศไทย ตั้งแต่เดือนมีนาคม 2563 ถึงวันที่ 18 มกราคม 2565

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #โควิด19 #COVID19 https://t.co/MF5n1npVkP"
2022-01-18 3:00:01,1188724507432718336,AFNCThailand,"กระทรวงอุตสาหกรรม เปิดสินเชื่อดอกเบี้ยต่ำ ช่วยเหลือผู้ประกอบการเอสเอ็มอี จริงหรือ ?

/// https://t.co/y24Y62mCUt

#ข่าวจริง #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #สินเชื่อ #SME #กู้เงิน #อุตสาหกรรม #ช่วยเหลือ https://t.co/6OoL8rs0D4"
2022-01-18 2:01:20,1188724507432718336,AFNCThailand,"Work from Home อย่างไรไม่ให้เสียสุขภาพ และป้องกันโรคออฟฟิศซินโดรม

/// https://t.co/BB3GQUiLDz

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter /// #ทำงาน #WFH #ออฟฟิศซินโดรม #สุขภาพ https://t.co/0KQcuP7P8l"
