2022-01-04 03:50:18+00:00,1478212165160947715,tnnthailand,"ข่าวปลอม อย่าแชร์! 36 สถานที่เสี่ยงโควิดในพื้นที่กทม.

https://t.co/iSt83yOYZW

#วัคซีนโควิด #โอมิครอน #โอไมครอน #Omicron #โควิด19 #โควิดวันนี้ #COVID_19 #โควิด #COVID19 #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-12-26 05:46:29+00:00,1474979911102173185,tnnthailand,"ข่าวปลอม! ธ.ออมสิน ส่ง sms แจ้งสินเชื่อโครงการธนาคารประชาชน วงเงิน 55,000 บาท https://t.co/733lWxbxnK

#ข่าวปลอม #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-12-26 05:46:29+00:00,1474979911102173185,tnnthailand,"ข่าวปลอม! ธ.ออมสิน ส่ง sms แจ้งสินเชื่อโครงการธนาคารประชาชน วงเงิน 55,000 บาท https://t.co/733lWxbxnK

#ข่าวปลอม #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-12-25 01:44:10+00:00,1474556543949422595,tnnthailand,"ศูนย์ต่อต้านข่าวปลอมระบุคลิปเสนอข้อมูล รัฐโอน 1,000 บาทให้บัตรคนจน เป็นข้อมูลเท็จ อย่าหลงเชื่อ 
https://t.co/jwtu6XfW2x
#TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-12-11 11:53:53+00:00,1469636552028418048,tnnthailand,"ข่าวปลอม อย่าแชร์! ประเทศไทย เตรียมรับอากาศร้อน ช่วง 9-18 ธ.ค.นี้ https://t.co/AhZ9p4GXdc

#ข่าวปลอม #อากาศร้อน #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-12-11 11:53:53+00:00,1469636552028418048,tnnthailand,"ข่าวปลอม อย่าแชร์! ประเทศไทย เตรียมรับอากาศร้อน ช่วง 9-18 ธ.ค.นี้ https://t.co/AhZ9p4GXdc

#ข่าวปลอม #อากาศร้อน #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-12-10 11:42:52+00:00,1469271393686605829,tnnthailand,"ข่าวปลอม! ลงทะเบียนรับเงิน 1 พัน จากตลาดหลักทรัพย์แห่งประเทศไทย https://t.co/EzqMQ85scq

#ข่าวปลอม #FakeNews #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-12-10 11:42:52+00:00,1469271393686605829,tnnthailand,"ข่าวปลอม! ลงทะเบียนรับเงิน 1 พัน จากตลาดหลักทรัพย์แห่งประเทศไทย https://t.co/EzqMQ85scq

#ข่าวปลอม #FakeNews #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-12-08 13:08:40+00:00,1468568211629043721,tnnthailand,"ข่าวปลอม! กรุงไทย-ออมสิน ร่วมกับเพจปล่อยเงินกู้นอกระบบ สินเชื่อเงินด่วน https://t.co/3sV9mS9mDQ 

#ข่าวปลอม #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-12-08 13:08:40+00:00,1468568211629043721,tnnthailand,"ข่าวปลอม! กรุงไทย-ออมสิน ร่วมกับเพจปล่อยเงินกู้นอกระบบ สินเชื่อเงินด่วน https://t.co/3sV9mS9mDQ 

#ข่าวปลอม #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-12-07 10:45:24+00:00,1468169768880390150,tnnthailand,"ข่าวปลอม! พบเบอร์มิจฉาชีพดูดเงิน หากรับสายเงินหายหมดทั้งบัญชี

https://t.co/Rz8BshO6wb

#TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-12-02 07:56:03+00:00,1466315211778838532,tnnthailand,"ข่าวปลอม อย่าแชร์! กรุงไทยเปิดลงทะเบียนสินเชื่อ Smile Money กู้ได้สูงสุด 5 เท่าของรายได้ https://t.co/nRMn8mRI8r

#ข่าวปลอม #กรุงไทย #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-12-02 07:56:03+00:00,1466315211778838532,tnnthailand,"ข่าวปลอม อย่าแชร์! กรุงไทยเปิดลงทะเบียนสินเชื่อ Smile Money กู้ได้สูงสุด 5 เท่าของรายได้ https://t.co/nRMn8mRI8r

#ข่าวปลอม #กรุงไทย #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-11-22 08:27:29+00:00,1462699240166100999,tnnthailand,"ข่าวปลอม! พณ. ส่ง SMS ชวนทำงานเสริม-ให้เพิ่มเพื่อนในไลน์เพื่อสมัคร https://t.co/xbOGxUar8i 

#ข่าวปลอม #FakeNews #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2021-11-22 08:27:29+00:00,1462699240166100999,tnnthailand,"ข่าวปลอม! พณ. ส่ง SMS ชวนทำงานเสริม-ให้เพิ่มเพื่อนในไลน์เพื่อสมัคร https://t.co/xbOGxUar8i 

#ข่าวปลอม #FakeNews #TNN #TNNThailand #TNNช่อง16 #TNNONLINE"
2022-01-25 00:49:05+00:00,1485776703255609344,Ch3ThailandNews,"โฆษกรัฐบาลเผย นายกฯ ห่วงเฟคนิวส์โควิด-19 พุ่ง สร้างความสับสนให้ประชาชน ดีอีเอสเดินหน้าตรวจสอบรายวัน แก้ไขปัญหาจริงจัง เตือนประชาชน เลือกเชื่อ เลือกแชร์ และร่วมแจ้งเบาะแสข่าวปลอม
.
อ่านต่อ : https://t.co/7GTvNiTtgn

#Ch3ThailandNews
#Ch3Plus
#ข่าวช่อง3 https://t.co/HnYFl523ph"
2022-01-15 10:20:28+00:00,1482296621459439620,Ch3ThailandNews,"#แฟลชนิวส์ 17.10 น. (15 ม.ค. 65)

- ลำปางคลัสเตอร์สถานบันเทิงพุ่ง พบติดโควิดแล้วกว่า 140 ราย
- สาวเมาลอดท้องช้าง ถูกเหยียบดับ
- ก.ดิจิทัลฯ พบข่าวปลอมเงินกู้-ค่าแรง คนสนใจจำนวนมาก 

#Ch3ThailandNews 
#Ch3Plus 
#ข่าวช่อง3

https://t.co/Fcf17Pgdle"
2022-01-04 08:47:22+00:00,1478286924510945282,Ch3ThailandNews,"นายกฯ โต้โซเชียลกุข่าวติดโควิด-19 ไม่เป็นความจริง ชี้ยังแข็งแรง พร้อมทำงานให้ประชาชนเต็มที่
.
อ่านข่าว https://t.co/dp2vWu2EQJ
.
#ข่าวการเมือง #ข่าวช่อง3 #Ch3plus #Ch3ThailandNews https://t.co/HZ4VyJgx7j"
2021-12-28 00:16:16+00:00,1475621585402806276,Ch3ThailandNews,"ศูนย์ต่อต้านข่าวปลอม กระทรวงดีอีเอส แถลงสรุปผลการดำเนินงาน พบตั้งแต่ก่อตั้งศูนย์มา มีคนไทยแชร์ข่าวปลอม มากกว่า 23 ล้านคน และที่น่าตกใจพบว่าคนที่แชร์ข่าวปลอมมากสุด คือกลุ่มครูบาอาจารย์
.
อ่านต่อ : https://t.co/623tdN3oWP

#Ch3ThailandNews 
#Ch3Plus 
#ข่าวช่อง3 https://t.co/dmAiPZopaV"
2021-12-27 13:50:00+00:00,1475463979896086532,Ch3ThailandNews,"#แฟลชนิวส์ เวลา 20.28 น. (27 ธ.ค.64)

- พบ 2 ปี มีผู้โพสต์ข่าวปลอมมากกว่า 1 ล้านคน
- รถหกล้อบรรทุกฟางไฟลุกไหม้วอดทั้งคัน
- อิสราเอลฉีดวัคซีนโควิดเข็มที่ 4 ให้บุคลากรทางการแพทย์

#Ch3ThailandNews 
#Ch3Plus 
#ข่าวช่อง3

https://t.co/2qEz8maivF"
2022-01-27 13:47:15+00:00,1486697311430275072,nnanews,"ไม่ดื่มน้ำ หลัง ""ปัสสาวะกลางคืน"" เสี่ยงแน่ ""โรคอันตราย"" จริงหรือ #ไขปัญหาสุขภาพ #ข่าวปลอม #โรคอันตราย #ปัสสาวะกลางคืน #ศูนย์ต่อต้านข่าวปลอม
https://t.co/fDbEvgIW74"
2022-01-27 13:47:15+00:00,1486697311430275072,nnanews,"ไม่ดื่มน้ำ หลัง ""ปัสสาวะกลางคืน"" เสี่ยงแน่ ""โรคอันตราย"" จริงหรือ #ไขปัญหาสุขภาพ #ข่าวปลอม #โรคอันตราย #ปัสสาวะกลางคืน #ศูนย์ต่อต้านข่าวปลอม
https://t.co/fDbEvgIW74"
2022-01-26 12:19:33+00:00,1486312854592827395,nnanews,"""กฎหมาย"" ดิจิทัล ประกาศผ่านอย่างเป็นทางการแล้ว หลังรัฐสภายุโรปเห็นชอบในการดูแลแพลตฟอร์มออนไลน์ เพื่อควบคุมเนื้อหาผิดกฎหมาย ข่าวปลอม และสินค้าผิดกฎหมาย
#กฎหมาย #กฎหมายดิจิทัล #ข่าวปลอม
https://t.co/6tLmNfoofO"
2022-01-26 12:19:33+00:00,1486312854592827395,nnanews,"""กฎหมาย"" ดิจิทัล ประกาศผ่านอย่างเป็นทางการแล้ว หลังรัฐสภายุโรปเห็นชอบในการดูแลแพลตฟอร์มออนไลน์ เพื่อควบคุมเนื้อหาผิดกฎหมาย ข่าวปลอม และสินค้าผิดกฎหมาย
#กฎหมาย #กฎหมายดิจิทัล #ข่าวปลอม
https://t.co/6tLmNfoofO"
2022-01-25 10:11:17+00:00,1485918186721931264,nnanews,"เตือน ""ไทยรู้สู้โควิด"" กลุ่มปลอม ขายประกัน ชักชวนคนเล่นการพนัน #มิจฉาชีพ #ศูนย์ต่อต้านข่าวปลอม #ข่าวปลอม #ไทยรู้สู้โควิด #หน่วยงานราชการ
https://t.co/LBk8reB2km"
2022-01-25 10:11:17+00:00,1485918186721931264,nnanews,"เตือน ""ไทยรู้สู้โควิด"" กลุ่มปลอม ขายประกัน ชักชวนคนเล่นการพนัน #มิจฉาชีพ #ศูนย์ต่อต้านข่าวปลอม #ข่าวปลอม #ไทยรู้สู้โควิด #หน่วยงานราชการ
https://t.co/LBk8reB2km"
